newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,((*,(*,*)),((*,*),(*,((*,*),(*,*)))))),((*,*),(*,(*,*))));	28	76	159	1881	6	128
((*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,*))))))),((*,*),(*,*)));	34	80	192	1497	6	128
((*,((*,(*,*)),((*,*),((*,*),(*,*))))),((*,*),(*,(*,(*,*)))));	23	73	135	2199	6	128
((*,((*,(*,*)),((*,*),((*,*),(*,*))))),((*,*),((*,*),(*,*))));	20	72	133	2202	7	512
((*,((*,(*,*)),((*,*),((*,*),(*,*))))),((*,(*,*)),(*,(*,*))));	20	72	132	2208	6	256
((*,((*,(*,*)),((*,*),((*,*),(*,(*,*)))))),((*,*),(*,(*,*))));	27	75	156	1887	6	64
((*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,*))))))),((*,*),(*,*)));	33	79	188	1506	6	128
((*,((*,(*,*)),((*,*),((*,*),((*,*),(*,*)))))),((*,*),(*,*)));	30	78	186	1509	7	512
((*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*)))))),((*,*),(*,*)));	30	78	185	1515	6	256
((*,((*,(*,*)),((*,(*,*)),(*,(*,*))))),((*,*),(*,(*,(*,*)))));	23	73	134	2205	5	64
((*,((*,(*,*)),((*,(*,*)),(*,(*,*))))),((*,*),((*,*),(*,*))));	20	72	132	2208	6	256
((*,((*,(*,*)),((*,(*,*)),(*,(*,*))))),((*,(*,*)),(*,(*,*))));	20	72	131	2214	5	128
((*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))),((*,*),(*,(*,*))));	27	75	154	1902	5	32
((*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*))))))),((*,*),(*,*)));	33	79	185	1533	5	64
((*,((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*)))))),((*,*),(*,*)));	30	78	183	1536	6	256
((*,((*,(*,*)),((*,(*,*)),((*,*),(*,*))))),((*,*),(*,(*,*))));	24	74	152	1905	6	128
((*,((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*)))))),((*,*),(*,*)));	29	77	180	1542	6	128
((*,((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*)))))),((*,*),(*,*)));	30	78	181	1551	5	128
((*,((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*))))),((*,*),(*,*)));	27	77	179	1554	6	256
((*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*))))),((*,*),(*,*)));	24	76	177	1557	7	2048
((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,*),(*,(*,(*,(*,*))))));	24	74	126	2406	4	32
((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,*),(*,((*,*),(*,*)))));	21	73	124	2409	5	128
((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,*),((*,*),(*,(*,*)))));	20	72	121	2415	5	64
((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,(*,*)),(*,(*,(*,*)))));	20	72	119	2430	4	32
((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,(*,*)),((*,*),(*,*))));	17	71	117	2433	5	128
((*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))),((*,*),(*,(*,(*,*)))));	27	75	137	2223	4	16
((*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))),((*,*),((*,*),(*,*))));	24	74	135	2226	5	64
((*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))),((*,(*,*)),(*,(*,*))));	24	74	134	2232	4	32
((*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))),((*,*),(*,(*,*))));	32	78	160	1929	4	16
((*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*)))))))),((*,*),(*,*)));	39	83	195	1569	4	32
((*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*))))))),((*,*),(*,*)));	36	82	193	1572	5	128
((*,((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))),((*,*),(*,(*,*))));	29	77	158	1932	5	64
((*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*))))))),((*,*),(*,*)));	35	81	190	1578	5	64
((*,((*,(*,(*,*))),(*,((*,*),(*,*))))),((*,*),(*,(*,(*,*)))));	24	74	135	2226	5	64
((*,((*,(*,(*,*))),(*,((*,*),(*,*))))),((*,*),((*,*),(*,*))));	21	73	133	2229	6	256
((*,((*,(*,(*,*))),(*,((*,*),(*,*))))),((*,(*,*)),(*,(*,*))));	21	73	132	2235	5	128
((*,((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))),((*,*),(*,(*,*))));	28	76	155	1938	5	32
((*,((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*))))))),((*,*),(*,*)));	34	80	186	1587	5	64
((*,((*,(*,(*,*))),(*,((*,*),((*,*),(*,*)))))),((*,*),(*,*)));	31	79	184	1590	6	256
((*,((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*)))))),((*,*),(*,*)));	31	79	183	1596	5	128
((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,*),(*,(*,(*,(*,*))))));	21	73	124	2409	5	64
((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,*),(*,((*,*),(*,*)))));	18	72	122	2412	6	256
((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,*),((*,*),(*,(*,*)))));	17	71	119	2418	6	128
((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,*)))));	17	71	117	2433	5	64
((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,(*,*)),((*,*),(*,*))));	14	70	115	2436	6	256
((*,((*,(*,(*,*))),((*,*),(*,(*,*))))),((*,*),(*,(*,(*,*)))));	23	73	132	2232	5	32
((*,((*,(*,(*,*))),((*,*),(*,(*,*))))),((*,*),((*,*),(*,*))));	20	72	130	2235	6	128
((*,((*,(*,(*,*))),((*,*),(*,(*,*))))),((*,(*,*)),(*,(*,*))));	20	72	129	2241	5	64
((*,((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))),((*,*),(*,(*,*))));	27	75	151	1947	5	32
((*,((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*))))))),((*,*),(*,*)));	33	79	181	1599	5	64
((*,((*,(*,(*,*))),((*,*),(*,((*,*),(*,*)))))),((*,*),(*,*)));	30	78	179	1602	6	256
((*,((*,(*,(*,*))),((*,*),((*,*),(*,*))))),((*,*),(*,(*,*))));	24	74	149	1950	6	128
((*,((*,(*,(*,*))),((*,*),((*,*),(*,(*,*)))))),((*,*),(*,*)));	29	77	176	1608	6	128
((*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))),((*,*),(*,(*,*))));	24	74	148	1956	5	64
((*,((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*)))))),((*,*),(*,*)));	29	77	174	1623	5	64
((*,((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*))))),((*,*),(*,*)));	26	76	172	1626	6	256
((*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))),((*,*),(*,(*,*))));	29	77	155	1959	4	32
((*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*))))))),((*,*),(*,*)));	35	81	184	1641	4	32
((*,((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*)))))),((*,*),(*,*)));	32	80	182	1644	5	128
((*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))),((*,*),(*,(*,*))));	26	76	153	1962	5	64
((*,((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*)))))),((*,*),(*,*)));	31	79	179	1650	5	64
((*,((*,(*,(*,(*,*)))),((*,*),(*,*)))),((*,*),(*,(*,(*,*)))));	24	74	135	2226	5	64
((*,((*,(*,(*,(*,*)))),((*,*),(*,*)))),((*,*),((*,*),(*,*))));	21	73	133	2229	6	256
((*,((*,(*,(*,(*,*)))),((*,*),(*,*)))),((*,(*,*)),(*,(*,*))));	21	73	132	2235	5	128
((*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))),((*,*),(*,(*,*))));	25	75	150	1968	5	32
((*,((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*)))))),((*,*),(*,*)));	30	78	175	1659	5	64
((*,((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*))))),((*,*),(*,*)));	27	77	173	1662	6	256
((*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*))))),((*,*),(*,*)));	27	77	172	1668	5	128
((*,((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*))))),((*,*),(*,*)));	32	80	182	1644	5	128
((*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))),((*,*),(*,(*,*))));	29	77	158	1932	5	64
((*,((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*))))),((*,*),(*,*)));	31	79	179	1650	5	64
((*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*)))),((*,*),(*,*)));	36	82	193	1572	5	128
((*,((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*)))),((*,*),(*,*)));	33	81	191	1575	6	512
((*,((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*))))),((*,*),(*,*)));	29	79	180	1647	6	512
((*,((*,(*,((*,*),(*,*)))),((*,*),(*,*)))),((*,*),(*,(*,*))));	26	76	156	1935	6	256
((*,((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*))))),((*,*),(*,*)));	28	78	177	1653	6	256
((*,((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*)))),((*,*),(*,*)));	32	80	188	1581	6	256
((*,((*,((*,*),(*,*))),(*,((*,*),(*,*))))),((*,*),(*,(*,*))));	23	75	151	1965	6	512
((*,((*,((*,*),(*,*))),(*,((*,*),(*,(*,*)))))),((*,*),(*,*)));	28	78	177	1653	6	256
((*,((*,((*,*),(*,*))),((*,*),(*,*)))),((*,*),(*,(*,(*,*)))));	21	73	133	2229	6	256
((*,((*,((*,*),(*,*))),((*,*),(*,*)))),((*,*),((*,*),(*,*))));	18	72	131	2232	7	1024
((*,((*,((*,*),(*,*))),((*,*),(*,*)))),((*,(*,*)),(*,(*,*))));	18	72	130	2238	6	512
((*,((*,((*,*),(*,*))),((*,*),(*,(*,*))))),((*,*),(*,(*,*))));	22	74	148	1971	6	128
((*,((*,((*,*),(*,*))),((*,*),(*,(*,(*,*)))))),((*,*),(*,*)));	27	77	173	1662	6	256
((*,((*,((*,*),(*,*))),((*,*),((*,*),(*,*))))),((*,*),(*,*)));	24	76	171	1665	7	1024
((*,((*,((*,*),(*,*))),((*,(*,*)),(*,(*,*))))),((*,*),(*,*)));	24	76	170	1671	6	512
((*,((*,((*,*),(*,(*,*)))),((*,*),(*,*)))),((*,*),(*,(*,*))));	25	75	153	1941	6	128
((*,((*,((*,*),(*,(*,*)))),((*,*),(*,(*,*))))),((*,*),(*,*)));	27	77	174	1659	6	128
((*,((*,((*,*),(*,(*,(*,*))))),((*,*),(*,*)))),((*,*),(*,*)));	31	79	184	1590	6	256
((*,((*,((*,*),((*,*),(*,*)))),((*,*),(*,*)))),((*,*),(*,*)));	28	78	182	1593	7	1024
((*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,*)))),((*,*),(*,*)));	28	78	181	1599	6	512
((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,*),(*,(*,(*,(*,*))))));	18	72	122	2412	6	512
((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,*),(*,((*,*),(*,*)))));	15	71	120	2415	7	2048
((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,*),((*,*),(*,(*,*)))));	14	70	117	2421	7	1024
((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,*)))));	14	70	115	2436	6	512
((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,(*,*)),((*,*),(*,*))));	11	69	113	2439	7	2048
((*,(((*,*),(*,*)),((*,*),(*,(*,*))))),((*,*),(*,(*,(*,*)))));	20	72	130	2235	6	128
((*,(((*,*),(*,*)),((*,*),(*,(*,*))))),((*,*),((*,*),(*,*))));	17	71	128	2238	7	512
((*,(((*,*),(*,*)),((*,*),(*,(*,*))))),((*,(*,*)),(*,(*,*))));	17	71	127	2244	6	256
((*,(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))),((*,*),(*,(*,*))));	24	74	149	1950	6	128
((*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,*))))))),((*,*),(*,*)));	30	78	179	1602	6	256
((*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,*)))))),((*,*),(*,*)));	27	77	177	1605	7	1024
((*,(((*,*),(*,*)),((*,*),((*,*),(*,*))))),((*,*),(*,(*,*))));	21	73	147	1953	7	512
((*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,*)))))),((*,*),(*,*)));	26	76	174	1611	7	512
((*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))),((*,*),(*,(*,*))));	21	73	146	1959	6	256
((*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,*)))))),((*,*),(*,*)));	26	76	172	1626	6	256
((*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,*))))),((*,*),(*,*)));	23	75	170	1629	7	1024
((*,(((*,*),(*,(*,*))),((*,*),(*,(*,*))))),((*,*),(*,(*,*))));	21	73	145	1977	6	128
((*,(((*,*),(*,(*,*))),((*,*),(*,(*,(*,*)))))),((*,*),(*,*)));	26	76	170	1668	6	128
((*,(((*,*),(*,(*,*))),((*,*),((*,*),(*,*))))),((*,*),(*,*)));	23	75	168	1671	7	512
((*,(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,*))))),((*,*),(*,*)));	23	75	167	1677	6	256
(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))));	52	92	240	1326	4	32
(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,(*,((*,*),(*,*))))))))));	49	91	238	1329	5	128
(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,((*,*),(*,(*,*))))))))));	48	90	235	1335	5	64
(((*,*),(*,*)),((*,*),(*,(*,(*,(*,((*,*),(*,(*,(*,*))))))))));	47	89	231	1344	5	64
(((*,*),(*,*)),((*,*),(*,(*,(*,(*,((*,*),((*,*),(*,*)))))))));	44	88	229	1347	6	256
(((*,*),(*,*)),((*,*),(*,(*,(*,(*,((*,(*,*)),(*,(*,*)))))))));	44	88	228	1353	5	128
(((*,*),(*,*)),((*,*),(*,(*,(*,((*,*),(*,(*,(*,(*,*))))))))));	46	88	226	1356	5	64
(((*,*),(*,*)),((*,*),(*,(*,(*,((*,*),(*,((*,*),(*,*)))))))));	43	87	224	1359	6	256
(((*,*),(*,*)),((*,*),(*,(*,(*,((*,*),((*,*),(*,(*,*)))))))));	42	86	221	1365	6	128
(((*,*),(*,*)),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,(*,*)))))))));	42	86	219	1380	5	64
(((*,*),(*,*)),((*,*),(*,(*,(*,((*,(*,*)),((*,*),(*,*))))))));	39	85	217	1383	6	256
(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	45	87	220	1371	5	64
(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,(*,((*,*),(*,*)))))))));	42	86	218	1374	6	256
(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))));	41	85	215	1380	6	128
(((*,*),(*,*)),((*,*),(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))));	40	84	211	1389	6	128
(((*,*),(*,*)),((*,*),(*,(*,((*,*),((*,*),((*,*),(*,*))))))));	37	83	209	1392	7	512
(((*,*),(*,*)),((*,*),(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))));	37	83	208	1398	6	256
(((*,*),(*,*)),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	40	84	208	1416	5	64
(((*,*),(*,*)),((*,*),(*,(*,((*,(*,*)),(*,((*,*),(*,*))))))));	37	83	206	1419	6	256
(((*,*),(*,*)),((*,*),(*,(*,((*,(*,*)),((*,*),(*,(*,*))))))));	36	82	203	1425	6	128
(((*,*),(*,*)),((*,*),(*,(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	37	83	204	1434	5	128
(((*,*),(*,*)),((*,*),(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))));	34	82	202	1437	6	256
(((*,*),(*,*)),((*,*),(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))));	31	81	200	1440	7	2048
(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	44	86	213	1389	5	64
(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))));	41	85	211	1392	6	256
(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))));	40	84	208	1398	6	128
(((*,*),(*,*)),((*,*),(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))));	39	83	204	1407	6	128
(((*,*),(*,*)),((*,*),(*,((*,*),(*,((*,*),((*,*),(*,*))))))));	36	82	202	1410	7	512
(((*,*),(*,*)),((*,*),(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))));	36	82	201	1416	6	256
(((*,*),(*,*)),((*,*),(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))));	38	82	199	1419	6	128
(((*,*),(*,*)),((*,*),(*,((*,*),((*,*),(*,((*,*),(*,*))))))));	35	81	197	1422	7	512
(((*,*),(*,*)),((*,*),(*,((*,*),((*,*),((*,*),(*,(*,*))))))));	34	80	194	1428	7	256
(((*,*),(*,*)),((*,*),(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))));	34	80	192	1443	6	128
(((*,*),(*,*)),((*,*),(*,((*,*),((*,(*,*)),((*,*),(*,*)))))));	31	79	190	1446	7	512
(((*,*),(*,*)),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	38	82	195	1461	5	64
(((*,*),(*,*)),((*,*),(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))));	35	81	193	1464	6	256
(((*,*),(*,*)),((*,*),(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))));	34	80	190	1470	6	128
(((*,*),(*,*)),((*,*),(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))));	33	79	186	1479	6	128
(((*,*),(*,*)),((*,*),(*,((*,(*,*)),((*,*),((*,*),(*,*)))))));	30	78	184	1482	7	512
(((*,*),(*,*)),((*,*),(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	30	78	183	1488	6	256
(((*,*),(*,*)),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	34	80	186	1506	5	64
(((*,*),(*,*)),((*,*),(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))));	31	79	184	1509	6	256
(((*,*),(*,*)),((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))));	30	78	181	1515	6	128
(((*,*),(*,*)),((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))));	31	79	184	1509	6	256
(((*,*),(*,*)),((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,*))))));	28	78	182	1512	7	1024
(((*,*),(*,*)),((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))));	27	77	179	1518	7	512
(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))));	43	85	205	1410	5	64
(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))));	40	84	203	1413	6	256
(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))));	39	83	200	1419	6	128
(((*,*),(*,*)),((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))));	38	82	196	1428	6	128
(((*,*),(*,*)),((*,*),((*,*),(*,(*,((*,*),((*,*),(*,*))))))));	35	81	194	1431	7	512
(((*,*),(*,*)),((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))));	35	81	193	1437	6	256
(((*,*),(*,*)),((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))));	37	81	191	1440	6	128
(((*,*),(*,*)),((*,*),((*,*),(*,((*,*),(*,((*,*),(*,*))))))));	34	80	189	1443	7	512
(((*,*),(*,*)),((*,*),((*,*),(*,((*,*),((*,*),(*,(*,*))))))));	33	79	186	1449	7	256
(((*,*),(*,*)),((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))));	33	79	184	1464	6	128
(((*,*),(*,*)),((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,*)))))));	30	78	182	1467	7	512
(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))));	36	80	185	1455	6	128
(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,(*,((*,*),(*,*))))))));	33	79	183	1458	7	512
(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,((*,*),(*,(*,*))))))));	32	78	180	1464	7	256
(((*,*),(*,*)),((*,*),((*,*),((*,*),((*,*),(*,(*,(*,*))))))));	31	77	176	1473	7	256
(((*,*),(*,*)),((*,*),((*,*),((*,*),((*,*),((*,*),(*,*)))))));	28	76	174	1476	8	1024
(((*,*),(*,*)),((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,*)))))));	28	76	173	1482	7	512
(((*,*),(*,*)),((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))));	31	77	173	1500	6	128
(((*,*),(*,*)),((*,*),((*,*),((*,(*,*)),(*,((*,*),(*,*)))))));	28	76	171	1503	7	512
(((*,*),(*,*)),((*,*),((*,*),((*,(*,*)),((*,*),(*,(*,*)))))));	27	75	168	1509	7	256
(((*,*),(*,*)),((*,*),((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))));	28	76	169	1518	6	256
(((*,*),(*,*)),((*,*),((*,*),((*,(*,(*,*))),((*,*),(*,*))))));	25	75	167	1521	7	512
(((*,*),(*,*)),((*,*),((*,*),(((*,*),(*,*)),((*,*),(*,*))))));	22	74	165	1524	8	4096
(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))));	36	80	180	1515	5	64
(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))));	33	79	178	1518	6	256
(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))));	32	78	175	1524	6	128
(((*,*),(*,*)),((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))));	31	77	171	1533	6	128
(((*,*),(*,*)),((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,*)))))));	28	76	169	1536	7	512
(((*,*),(*,*)),((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))));	28	76	168	1542	6	256
(((*,*),(*,*)),((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))));	30	76	166	1545	6	128
(((*,*),(*,*)),((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,*)))))));	27	75	164	1548	7	512
(((*,*),(*,*)),((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,*)))))));	26	74	161	1554	7	256
(((*,*),(*,*)),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))));	26	74	159	1569	6	128
(((*,*),(*,*)),((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,*))))));	23	73	157	1572	7	512
(((*,*),(*,*)),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))));	31	77	165	1596	5	64
(((*,*),(*,*)),((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))));	28	76	163	1599	6	256
(((*,*),(*,*)),((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))));	27	75	160	1605	6	128
(((*,*),(*,*)),((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))));	26	74	156	1614	6	128
(((*,*),(*,*)),((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,*))))));	23	73	154	1617	7	512
(((*,*),(*,*)),((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))));	23	73	153	1623	6	256
(((*,*),(*,*)),((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))));	28	76	160	1626	5	128
(((*,*),(*,*)),((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))));	25	75	158	1629	6	256
(((*,*),(*,*)),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))));	24	74	155	1635	6	128
(((*,*),(*,*)),((*,*),((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))));	28	76	163	1599	6	256
(((*,*),(*,*)),((*,*),((*,(*,((*,*),(*,*)))),((*,*),(*,*)))));	25	75	161	1602	7	1024
(((*,*),(*,*)),((*,*),((*,((*,*),(*,*))),(*,((*,*),(*,*))))));	22	74	156	1632	7	2048
(((*,*),(*,*)),((*,*),((*,((*,*),(*,*))),((*,*),(*,(*,*))))));	21	73	153	1638	7	512
(((*,*),(*,*)),((*,*),((*,((*,*),(*,(*,*)))),((*,*),(*,*)))));	24	74	158	1608	7	512
(((*,*),(*,*)),((*,*),(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))));	23	73	154	1617	7	512
(((*,*),(*,*)),((*,*),(((*,*),(*,*)),((*,*),((*,*),(*,*))))));	20	72	152	1620	8	2048
(((*,*),(*,*)),((*,*),(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))));	20	72	151	1626	7	1024
(((*,*),(*,*)),((*,*),(((*,*),(*,(*,*))),((*,*),(*,(*,*))))));	20	72	150	1644	7	512
(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	43	85	198	1515	4	32
(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	40	84	196	1518	5	128
(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	39	83	193	1524	5	64
(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	38	82	189	1533	5	64
(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,*))))))));	35	81	187	1536	6	256
(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	35	81	186	1542	5	128
(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	37	81	184	1545	5	64
(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,*))))))));	34	80	182	1548	6	256
(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,*))))))));	33	79	179	1554	6	128
(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	33	79	177	1569	5	64
(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,*)))))));	30	78	175	1572	6	256
(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	36	80	178	1560	5	64
(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,*))))))));	33	79	176	1563	6	256
(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,*))))))));	32	78	173	1569	6	128
(((*,*),(*,*)),((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,*))))))));	31	77	169	1578	6	128
(((*,*),(*,*)),((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,*)))))));	28	76	167	1581	7	512
