newick	colless	sackin	cophenetic	qi	cherries	automorphisms
(*,((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,(*,*))))));	25	67	160	717	5	64
(*,((*,(*,*)),((*,((*,*),(*,(*,*)))),((*,*),(*,*)))));	28	68	165	687	5	64
(*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))));	27	67	161	696	5	64
(*,((*,(*,*)),(((*,*),(*,*)),((*,*),((*,*),(*,*))))));	24	66	159	699	6	256
(*,((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))));	24	66	158	705	5	128
(*,((*,(*,*)),(((*,*),(*,(*,*))),((*,*),(*,(*,*))))));	24	66	157	723	5	64
(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	48	80	208	648	2	4
(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	45	79	206	651	3	16
(*,((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	44	78	203	657	3	8
(*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	43	77	199	666	3	8
(*,((*,(*,(*,*))),(*,(*,(*,((*,*),((*,*),(*,*))))))));	40	76	197	669	4	32
(*,((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	40	76	196	675	3	16
(*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	42	76	194	678	3	8
(*,((*,(*,(*,*))),(*,(*,((*,*),(*,((*,*),(*,*))))))));	39	75	192	681	4	32
(*,((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,(*,*))))))));	38	74	189	687	4	16
(*,((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	38	74	187	702	3	8
(*,((*,(*,(*,*))),(*,(*,((*,(*,*)),((*,*),(*,*)))))));	35	73	185	705	4	32
(*,((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	41	75	188	693	3	8
(*,((*,(*,(*,*))),(*,((*,*),(*,(*,((*,*),(*,*))))))));	38	74	186	696	4	32
(*,((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,(*,*))))))));	37	73	183	702	4	16
(*,((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,(*,*))))))));	36	72	179	711	4	16
(*,((*,(*,(*,*))),(*,((*,*),((*,*),((*,*),(*,*)))))));	33	71	177	714	5	64
(*,((*,(*,(*,*))),(*,((*,*),((*,(*,*)),(*,(*,*)))))));	33	71	176	720	4	32
(*,((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	36	72	176	738	3	8
(*,((*,(*,(*,*))),(*,((*,(*,*)),(*,((*,*),(*,*)))))));	33	71	174	741	4	32
(*,((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,(*,*)))))));	32	70	171	747	4	16
(*,((*,(*,(*,*))),(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	33	71	172	756	3	16
(*,((*,(*,(*,*))),(*,((*,(*,(*,*))),((*,*),(*,*))))));	30	70	170	759	4	32
(*,((*,(*,(*,*))),(*,(((*,*),(*,*)),((*,*),(*,*))))));	27	69	168	762	5	256
(*,((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	40	74	181	711	3	8
(*,((*,(*,(*,*))),((*,*),(*,(*,(*,((*,*),(*,*))))))));	37	73	179	714	4	32
(*,((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,(*,*))))))));	36	72	176	720	4	16
(*,((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,(*,*))))))));	35	71	172	729	4	16
(*,((*,(*,(*,*))),((*,*),(*,((*,*),((*,*),(*,*)))))));	32	70	170	732	5	64
(*,((*,(*,(*,*))),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	32	70	169	738	4	32
(*,((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,(*,*))))))));	34	70	167	741	4	16
(*,((*,(*,(*,*))),((*,*),((*,*),(*,((*,*),(*,*)))))));	31	69	165	744	5	64
(*,((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,(*,*)))))));	30	68	162	750	5	32
(*,((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,(*,*)))))));	30	68	160	765	4	16
(*,((*,(*,(*,*))),((*,*),((*,(*,*)),((*,*),(*,*))))));	27	67	158	768	5	64
(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	34	70	163	783	3	8
(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,((*,*),(*,*)))))));	31	69	161	786	4	32
(*,((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,(*,*)))))));	30	68	158	792	4	16
(*,((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,(*,*)))))));	29	67	154	801	4	16
(*,((*,(*,(*,*))),((*,(*,*)),((*,*),((*,*),(*,*))))));	26	66	152	804	5	64
(*,((*,(*,(*,*))),((*,(*,*)),((*,(*,*)),(*,(*,*))))));	26	66	151	810	4	32
(*,((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	30	68	154	828	3	8
(*,((*,(*,(*,*))),((*,(*,(*,*))),(*,((*,*),(*,*))))));	27	67	152	831	4	32
(*,((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,(*,*))))));	26	66	149	837	4	16
(*,((*,(*,(*,*))),((*,(*,(*,(*,*)))),((*,*),(*,*)))));	27	67	152	831	4	32
(*,((*,(*,(*,*))),((*,((*,*),(*,*))),((*,*),(*,*)))));	24	66	150	834	5	128
(*,((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,(*,*))))));	23	65	147	840	5	64
(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,(*,*)))))))));	42	76	182	840	2	4
(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,((*,*),(*,*))))))));	39	75	180	843	3	16
(*,((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,(*,*))))))));	38	74	177	849	3	8
(*,((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,(*,*))))))));	37	73	173	858	3	8
(*,((*,(*,(*,(*,*)))),(*,(*,((*,*),((*,*),(*,*)))))));	34	72	171	861	4	32
(*,((*,(*,(*,(*,*)))),(*,(*,((*,(*,*)),(*,(*,*)))))));	34	72	170	867	3	16
(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,(*,*))))))));	36	72	168	870	3	8
(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,((*,*),(*,*)))))));	33	71	166	873	4	32
(*,((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,(*,*)))))));	32	70	163	879	4	16
(*,((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,(*,*)))))));	32	70	161	894	3	8
(*,((*,(*,(*,(*,*)))),(*,((*,(*,*)),((*,*),(*,*))))));	29	69	159	897	4	32
(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,(*,*))))))));	35	71	162	885	3	8
(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,((*,*),(*,*)))))));	32	70	160	888	4	32
(*,((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,(*,*)))))));	31	69	157	894	4	16
(*,((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,(*,*)))))));	30	68	153	903	4	16
(*,((*,(*,(*,(*,*)))),((*,*),((*,*),((*,*),(*,*))))));	27	67	151	906	5	64
(*,((*,(*,(*,(*,*)))),((*,*),((*,(*,*)),(*,(*,*))))));	27	67	150	912	4	32
(*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,(*,*)))))));	30	68	150	930	3	8
(*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,((*,*),(*,*))))));	27	67	148	933	4	32
(*,((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,(*,*))))));	26	66	145	939	4	16
(*,((*,(*,(*,(*,*)))),((*,(*,(*,*))),(*,(*,(*,*))))));	27	67	146	948	3	16
(*,((*,(*,(*,(*,*)))),((*,(*,(*,*))),((*,*),(*,*)))));	24	66	144	951	4	32
(*,((*,(*,(*,(*,*)))),(((*,*),(*,*)),((*,*),(*,*)))));	21	65	142	954	5	256
(*,((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,(*,*))))))));	38	74	169	945	2	4
(*,((*,(*,(*,(*,(*,*))))),(*,(*,(*,((*,*),(*,*)))))));	35	73	167	948	3	16
(*,((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,(*,*)))))));	34	72	164	954	3	8
(*,((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,(*,*)))))));	33	71	160	963	3	8
(*,((*,(*,(*,(*,(*,*))))),(*,((*,*),((*,*),(*,*))))));	30	70	158	966	4	32
(*,((*,(*,(*,(*,(*,*))))),(*,((*,(*,*)),(*,(*,*))))));	30	70	157	972	3	16
(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,(*,*)))))));	32	70	155	975	3	8
(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,((*,*),(*,*))))));	29	69	153	978	4	32
(*,((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,(*,*))))));	28	68	150	984	4	16
(*,((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,(*,*))))));	28	68	148	999	3	8
(*,((*,(*,(*,(*,(*,*))))),((*,(*,*)),((*,*),(*,*)))));	25	67	146	1002	4	32
(*,((*,(*,(*,(*,(*,(*,*)))))),(*,(*,((*,*),(*,*))))));	35	73	167	948	3	16
(*,((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,(*,*))))));	34	72	164	954	3	8
(*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,(*,*))))));	33	71	160	963	3	8
(*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),((*,*),(*,*)))));	30	70	158	966	4	32
(*,((*,(*,(*,(*,(*,(*,*)))))),((*,(*,*)),(*,(*,*)))));	30	70	157	972	3	16
(*,((*,(*,(*,(*,(*,(*,(*,*))))))),(*,((*,*),(*,*)))));	39	75	180	843	3	16
(*,((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,(*,*)))));	38	74	177	849	3	8
(*,((*,(*,(*,(*,(*,(*,(*,(*,*)))))))),((*,*),(*,*))));	45	79	206	651	3	16
(*,((*,(*,(*,(*,(*,((*,*),(*,*))))))),((*,*),(*,*))));	42	78	204	654	4	64
(*,((*,(*,(*,(*,((*,*),(*,*)))))),(*,((*,*),(*,*)))));	36	74	178	846	4	64
(*,((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,(*,*)))));	35	73	175	852	4	32
(*,((*,(*,(*,(*,((*,*),(*,(*,*))))))),((*,*),(*,*))));	41	77	201	660	4	32
(*,((*,(*,(*,((*,*),(*,*))))),(*,(*,((*,*),(*,*))))));	32	72	165	951	4	64
(*,((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,(*,*))))));	31	71	162	957	4	32
(*,((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,(*,*))))));	30	70	158	966	4	32
(*,((*,(*,(*,((*,*),(*,*))))),((*,*),((*,*),(*,*)))));	27	69	156	969	5	128
(*,((*,(*,(*,((*,*),(*,*))))),((*,(*,*)),(*,(*,*)))));	27	69	155	975	4	64
(*,((*,(*,(*,((*,*),(*,(*,*)))))),(*,((*,*),(*,*)))));	35	73	175	852	4	32
(*,((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,(*,*)))));	34	72	172	858	4	16
(*,((*,(*,(*,((*,*),(*,(*,(*,*))))))),((*,*),(*,*))));	40	76	197	669	4	32
(*,((*,(*,(*,((*,*),((*,*),(*,*)))))),((*,*),(*,*))));	37	75	195	672	5	128
(*,((*,(*,(*,((*,(*,*)),(*,(*,*)))))),((*,*),(*,*))));	37	75	194	678	4	64
(*,((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,(*,*)))))));	31	71	162	957	4	32
(*,((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,(*,*)))))));	30	70	158	966	4	32
(*,((*,(*,((*,*),(*,*)))),(*,((*,*),((*,*),(*,*))))));	27	69	156	969	5	128
(*,((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),(*,(*,*))))));	27	69	155	975	4	64
(*,((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,(*,*)))))));	29	69	153	978	4	32
(*,((*,(*,((*,*),(*,*)))),((*,*),(*,((*,*),(*,*))))));	26	68	151	981	5	128
(*,((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,(*,*))))));	25	67	148	987	5	64
(*,((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,*))))));	25	67	146	1002	4	32
(*,((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,*),(*,*)))));	22	66	144	1005	5	128
(*,((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,(*,*))))));	30	70	159	963	4	16
(*,((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,(*,*))))));	29	69	155	972	4	16
(*,((*,(*,((*,*),(*,(*,*))))),((*,*),((*,*),(*,*)))));	26	68	153	975	5	64
(*,((*,(*,((*,*),(*,(*,*))))),((*,(*,*)),(*,(*,*)))));	26	68	152	981	4	32
(*,((*,(*,((*,*),(*,(*,(*,*)))))),(*,((*,*),(*,*)))));	34	72	171	861	4	32
(*,((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,(*,*)))));	33	71	168	867	4	16
(*,((*,(*,((*,*),(*,(*,(*,(*,*))))))),((*,*),(*,*))));	39	75	192	681	4	32
(*,((*,(*,((*,*),(*,((*,*),(*,*)))))),((*,*),(*,*))));	36	74	190	684	5	128
(*,((*,(*,((*,*),((*,*),(*,*))))),(*,((*,*),(*,*)))));	31	71	169	864	5	128
(*,((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,(*,*)))));	30	70	166	870	5	64
(*,((*,(*,((*,*),((*,*),(*,(*,*)))))),((*,*),(*,*))));	35	73	187	690	5	64
(*,((*,(*,((*,(*,*)),(*,(*,*))))),(*,((*,*),(*,*)))));	31	71	168	870	4	64
(*,((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,(*,*)))));	30	70	165	876	4	32
(*,((*,(*,((*,(*,*)),(*,(*,(*,*)))))),((*,*),(*,*))));	35	73	185	705	4	32
(*,((*,(*,((*,(*,*)),((*,*),(*,*))))),((*,*),(*,*))));	32	72	183	708	5	128
(*,((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,(*,*))))))));	33	71	166	873	4	32
(*,((*,((*,*),(*,*))),(*,((*,*),(*,((*,*),(*,*)))))));	30	70	164	876	5	128
(*,((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,(*,*)))))));	29	69	161	882	5	64
(*,((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,(*,*)))))));	29	69	159	897	4	32
(*,((*,((*,*),(*,*))),(*,((*,(*,*)),((*,*),(*,*))))));	26	68	157	900	5	128
(*,((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,(*,*))))))));	32	70	160	888	4	32
(*,((*,((*,*),(*,*))),((*,*),(*,(*,((*,*),(*,*)))))));	29	69	158	891	5	128
(*,((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,(*,*)))))));	28	68	155	897	5	64
(*,((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,(*,*)))))));	27	67	151	906	5	64
(*,((*,((*,*),(*,*))),((*,*),((*,*),((*,*),(*,*))))));	24	66	149	909	6	256
(*,((*,((*,*),(*,*))),((*,*),((*,(*,*)),(*,(*,*))))));	24	66	148	915	5	128
(*,((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,(*,*)))))));	27	67	148	933	4	32
(*,((*,((*,*),(*,*))),((*,(*,*)),(*,((*,*),(*,*))))));	24	66	146	936	5	128
(*,((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,(*,*))))));	23	65	143	942	5	64
(*,((*,((*,*),(*,*))),((*,(*,(*,*))),(*,(*,(*,*))))));	24	66	144	951	4	64
(*,((*,((*,*),(*,*))),((*,(*,(*,*))),((*,*),(*,*)))));	21	65	142	954	5	128
(*,((*,((*,*),(*,*))),(((*,*),(*,*)),((*,*),(*,*)))));	18	64	140	957	6	1024
(*,((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,(*,*)))))));	29	69	155	972	4	16
(*,((*,((*,*),(*,(*,*)))),(*,((*,*),((*,*),(*,*))))));	26	68	153	975	5	64
(*,((*,((*,*),(*,(*,*)))),(*,((*,(*,*)),(*,(*,*))))));	26	68	152	981	4	32
(*,((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,(*,*)))))));	28	68	150	984	4	16
(*,((*,((*,*),(*,(*,*)))),((*,*),(*,((*,*),(*,*))))));	25	67	148	987	5	64
(*,((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,(*,*))))));	24	66	145	993	5	32
(*,((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,(*,*))))));	24	66	143	1008	4	16
(*,((*,((*,*),(*,(*,*)))),((*,(*,*)),((*,*),(*,*)))));	21	65	141	1011	5	64
(*,((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,(*,*))))));	28	68	151	981	4	16
(*,((*,((*,*),(*,(*,(*,*))))),((*,*),((*,*),(*,*)))));	25	67	149	984	5	64
(*,((*,((*,*),(*,(*,(*,*))))),((*,(*,*)),(*,(*,*)))));	25	67	148	990	4	32
(*,((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,(*,*)))));	32	70	163	879	4	16
(*,((*,((*,*),(*,(*,(*,(*,(*,*))))))),((*,*),(*,*))));	38	74	186	696	4	32
(*,((*,((*,*),(*,(*,((*,*),(*,*)))))),((*,*),(*,*))));	35	73	184	699	5	128
(*,((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,(*,*)))));	29	69	161	882	5	64
(*,((*,((*,*),(*,((*,*),(*,(*,*)))))),((*,*),(*,*))));	34	72	181	705	5	64
(*,((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,(*,*))))));	25	67	149	984	5	64
(*,((*,((*,*),((*,*),(*,*)))),((*,*),((*,*),(*,*)))));	22	66	147	987	6	256
(*,((*,((*,*),((*,*),(*,*)))),((*,(*,*)),(*,(*,*)))));	22	66	146	993	5	128
(*,((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,(*,*)))));	28	68	158	888	5	32
(*,((*,((*,*),((*,*),(*,(*,(*,*)))))),((*,*),(*,*))));	33	71	177	714	5	64
(*,((*,((*,*),((*,*),((*,*),(*,*))))),((*,*),(*,*))));	30	70	175	717	6	256
(*,((*,((*,*),((*,(*,*)),(*,(*,*))))),((*,*),(*,*))));	30	70	174	723	5	128
(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,(*,*))))));	25	67	148	990	4	32
(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),((*,*),(*,*)))));	22	66	146	993	5	128
(*,((*,((*,(*,*)),(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	22	66	145	999	4	64
(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,(*,*)))));	28	68	156	903	4	16
(*,((*,((*,(*,*)),(*,(*,(*,(*,*)))))),((*,*),(*,*))));	33	71	174	741	4	32
(*,((*,((*,(*,*)),(*,((*,*),(*,*))))),((*,*),(*,*))));	30	70	172	744	5	128
(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,(*,*)))));	25	67	154	906	5	64
(*,((*,((*,(*,*)),((*,*),(*,(*,*))))),((*,*),(*,*))));	29	69	169	750	5	64
(*,((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,*),(*,*))));	30	70	170	759	4	64
(*,((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,*),(*,*))));	27	69	168	762	5	128
(*,((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,*),(*,*))));	24	68	166	765	6	1024
(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	37	73	179	714	4	32
(*,(((*,*),(*,*)),((*,*),(*,(*,(*,((*,*),(*,*))))))));	34	72	177	717	5	128
(*,(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,(*,*))))))));	33	71	174	723	5	64
(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,(*,*))))))));	32	70	170	732	5	64
(*,(((*,*),(*,*)),((*,*),(*,((*,*),((*,*),(*,*)))))));	29	69	168	735	6	256
(*,(((*,*),(*,*)),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	29	69	167	741	5	128
(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,(*,*))))))));	31	69	165	744	5	64
(*,(((*,*),(*,*)),((*,*),((*,*),(*,((*,*),(*,*)))))));	28	68	163	747	6	256
(*,(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,(*,*)))))));	27	67	160	753	6	128
(*,(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,(*,*)))))));	27	67	158	768	5	64
(*,(((*,*),(*,*)),((*,*),((*,(*,*)),((*,*),(*,*))))));	24	66	156	771	6	256
(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	31	69	161	786	4	32
(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,*),(*,*)))))));	28	68	159	789	5	128
(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,(*,*)))))));	27	67	156	795	5	64
(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,(*,*)))))));	26	66	152	804	5	64
(*,(((*,*),(*,*)),((*,(*,*)),((*,*),((*,*),(*,*))))));	23	65	150	807	6	256
(*,(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,*))))));	23	65	149	813	5	128
(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	27	67	152	831	4	32
(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,*),(*,*))))));	24	66	150	834	5	128
(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,(*,*))))));	23	65	147	840	5	64
(*,(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,*)))));	24	66	150	834	5	128
(*,(((*,*),(*,*)),((*,((*,*),(*,*))),((*,*),(*,*)))));	21	65	148	837	6	512
(*,(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,(*,*))))));	20	64	145	843	6	256
(*,(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,(*,*))))))));	31	69	157	894	4	16
(*,(((*,*),(*,(*,*))),((*,*),(*,(*,((*,*),(*,*)))))));	28	68	155	897	5	64
(*,(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,(*,*)))))));	27	67	152	903	5	32
(*,(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,(*,*)))))));	26	66	148	912	5	32
(*,(((*,*),(*,(*,*))),((*,*),((*,*),((*,*),(*,*))))));	23	65	146	915	6	128
(*,(((*,*),(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*))))));	23	65	145	921	5	64
(*,(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*)))))));	26	66	145	939	4	16
(*,(((*,*),(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*))))));	23	65	143	942	5	64
(*,(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*))))));	22	64	140	948	5	32
(*,(((*,*),(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*))))));	23	65	141	957	4	32
(*,(((*,*),(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*)))));	20	64	139	960	5	64
(*,(((*,*),(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*)))));	17	63	137	963	6	512
(*,(((*,*),(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*)))))));	27	67	146	993	4	16
(*,(((*,*),(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*))))));	24	66	144	996	5	64
(*,(((*,*),(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*))))));	23	65	141	1002	5	32
(*,(((*,*),(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*))))));	23	65	139	1017	4	16
(*,(((*,*),(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*)))));	20	64	137	1020	5	64
(*,(((*,*),(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*)))));	24	66	144	996	5	64
(*,(((*,*),(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*)))));	24	66	143	1002	4	32
(*,(((*,*),(*,((*,*),(*,*)))),((*,*),((*,*),(*,*)))));	21	65	142	999	6	256
(*,(((*,*),(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*)))));	21	65	141	1005	5	128
(*,(((*,*),((*,*),(*,*))),((*,*),((*,*),(*,(*,*))))));	20	64	139	1005	6	128
(*,(((*,*),((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*))))));	20	64	137	1020	5	64
(*,(((*,*),((*,*),(*,*))),((*,(*,*)),((*,*),(*,*)))));	17	63	135	1023	6	256
(*,(((*,*),((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	20	64	138	1011	5	64
(*,(((*,(*,*)),(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))));	20	64	136	1026	4	32
(*,(((*,(*,*)),(*,(*,*))),((*,(*,*)),((*,*),(*,*)))));	17	63	134	1029	5	128
((*,*),(*,(*,(*,(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	65	93	287	198	2	4
((*,*),(*,(*,(*,(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	62	92	285	201	3	16
((*,*),(*,(*,(*,(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	61	91	282	207	3	8
((*,*),(*,(*,(*,(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	60	90	278	216	3	8
((*,*),(*,(*,(*,(*,(*,(*,((*,*),((*,*),(*,*))))))))));	57	89	276	219	4	32
((*,*),(*,(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	57	89	275	225	3	16
((*,*),(*,(*,(*,(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	59	89	273	228	3	8
((*,*),(*,(*,(*,(*,(*,((*,*),(*,((*,*),(*,*))))))))));	56	88	271	231	4	32
((*,*),(*,(*,(*,(*,(*,((*,*),((*,*),(*,(*,*))))))))));	55	87	268	237	4	16
((*,*),(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	55	87	266	252	3	8
((*,*),(*,(*,(*,(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	52	86	264	255	4	32
((*,*),(*,(*,(*,(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	58	88	267	243	3	8
((*,*),(*,(*,(*,(*,((*,*),(*,(*,((*,*),(*,*))))))))));	55	87	265	246	4	32
((*,*),(*,(*,(*,(*,((*,*),(*,((*,*),(*,(*,*))))))))));	54	86	262	252	4	16
((*,*),(*,(*,(*,(*,((*,*),((*,*),(*,(*,(*,*))))))))));	53	85	258	261	4	16
((*,*),(*,(*,(*,(*,((*,*),((*,*),((*,*),(*,*)))))))));	50	84	256	264	5	64
((*,*),(*,(*,(*,(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	50	84	255	270	4	32
((*,*),(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	53	85	255	288	3	8
