newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))),((*,*),(*,(*,(*,*)))));	37	89	208	2604	5	64
((*,(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))),((*,*),((*,*),(*,*))));	34	88	206	2607	6	256
((*,(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))),((*,(*,*)),(*,(*,*))));	34	88	205	2613	5	128
((*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*))))))),(*,((*,*),(*,*))));	43	93	245	2172	5	64
((*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*))))))),((*,*),(*,(*,*))));	42	92	242	2178	5	32
((*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))))),((*,*),(*,*)));	49	97	288	1695	5	64
((*,(*,(*,((*,(*,(*,*))),((*,*),((*,*),(*,*))))))),((*,*),(*,*)));	46	96	286	1698	6	256
((*,(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))))),((*,*),(*,*)));	46	96	285	1704	5	128
((*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))))),((*,*),(*,*)));	51	99	292	1707	4	64
((*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))))),((*,*),(*,*)));	48	98	290	1710	5	128
((*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*)))))),(*,((*,*),(*,*))));	44	94	248	2166	5	128
((*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*)))))),((*,*),(*,(*,*))));	43	93	245	2172	5	64
((*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))))),((*,*),(*,*)));	47	97	287	1716	5	64
((*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))))),((*,*),(*,*)));	51	99	295	1680	5	128
((*,(*,(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*)))))),((*,*),(*,*)));	48	98	293	1683	6	512
((*,(*,(*,((*,((*,*),(*,*))),(*,((*,*),(*,*))))))),((*,*),(*,*)));	45	97	288	1713	6	1024
((*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,*)))))),(*,((*,*),(*,*))));	41	93	246	2169	6	512
((*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,*)))))),((*,*),(*,(*,*))));	40	92	243	2175	6	256
((*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,(*,*))))))),((*,*),(*,*)));	44	96	285	1719	6	256
((*,(*,(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*)))))),((*,*),(*,*)));	47	97	290	1689	6	256
((*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))),(*,(*,((*,*),(*,*)))));	36	90	213	2592	6	1024
((*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))),(*,((*,*),(*,(*,*)))));	35	89	210	2598	6	512
((*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))),((*,*),(*,(*,(*,*)))));	34	88	206	2607	6	512
((*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))),((*,*),((*,*),(*,*))));	31	87	204	2610	7	2048
((*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))),((*,(*,*)),(*,(*,*))));	31	87	203	2616	6	1024
((*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*))))))),(*,((*,*),(*,*))));	40	92	243	2175	6	256
((*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*))))))),((*,*),(*,(*,*))));	39	91	240	2181	6	128
((*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))))),((*,*),(*,*)));	46	96	286	1698	6	256
((*,(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,*))))))),((*,*),(*,*)));	43	95	284	1701	7	1024
((*,(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))))),((*,*),(*,*)));	43	95	283	1707	6	512
((*,(*,(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*))))))),((*,*),(*,*)));	43	95	282	1725	6	256
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	49	95	226	2541	4	32
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))));	46	94	224	2544	5	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))));	45	93	221	2550	5	64
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))));	44	92	217	2559	5	64
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,((*,*),((*,*),(*,*))))))));	41	91	215	2562	6	256
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))));	41	91	214	2568	5	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))));	43	91	212	2571	5	64
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),((*,*),(*,((*,*),(*,*))))))));	40	90	210	2574	6	256
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),((*,*),((*,*),(*,(*,*))))))));	39	89	207	2580	6	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))));	39	89	205	2595	5	64
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),((*,(*,*)),((*,*),(*,*)))))));	36	88	203	2598	6	256
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	43	91	208	2613	4	32
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))));	40	90	206	2616	5	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))));	39	89	203	2622	5	64
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))));	38	88	199	2631	5	64
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,*)),((*,*),((*,*),(*,*)))))));	35	87	197	2634	6	256
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	35	87	196	2640	5	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	39	89	199	2658	4	32
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))));	36	88	197	2661	5	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))));	35	87	194	2667	5	64
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))));	36	88	197	2661	5	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,((*,*),(*,*))),((*,*),(*,*))))));	33	87	195	2664	6	512
((*,(*,((*,*),(*,*)))),(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))));	32	86	192	2670	6	256
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))));	48	94	218	2562	4	32
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))));	45	93	216	2565	5	128
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))));	44	92	213	2571	5	64
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))));	43	91	209	2580	5	64
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,((*,*),((*,*),(*,*))))))));	40	90	207	2583	6	256
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))));	40	90	206	2589	5	128
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))));	42	90	204	2592	5	64
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,((*,*),(*,((*,*),(*,*))))))));	39	89	202	2595	6	256
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,((*,*),((*,*),(*,(*,*))))))));	38	88	199	2601	6	128
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))));	38	88	197	2616	5	64
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,((*,(*,*)),((*,*),(*,*)))))));	35	87	195	2619	6	256
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))));	41	89	198	2607	5	64
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,*),(*,(*,((*,*),(*,*))))))));	38	88	196	2610	6	256
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,*),(*,((*,*),(*,(*,*))))))));	37	87	193	2616	6	128
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,*),((*,*),(*,(*,(*,*))))))));	36	86	189	2625	6	128
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,*),((*,*),((*,*),(*,*)))))));	33	85	187	2628	7	512
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,*),((*,(*,*)),(*,(*,*)))))));	33	85	186	2634	6	256
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))));	36	86	186	2652	5	64
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,(*,*)),(*,((*,*),(*,*)))))));	33	85	184	2655	6	256
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,(*,*)),((*,*),(*,(*,*)))))));	32	84	181	2661	6	128
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))));	33	85	182	2670	5	128
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,(*,(*,*))),((*,*),(*,*))))));	30	84	180	2673	6	256
((*,(*,((*,*),(*,*)))),(*,((*,*),(((*,*),(*,*)),((*,*),(*,*))))));	27	83	178	2676	7	2048
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))));	41	89	193	2667	4	32
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))));	38	88	191	2670	5	128
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))));	37	87	188	2676	5	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))));	36	86	184	2685	5	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),(*,((*,*),((*,*),(*,*)))))));	33	85	182	2688	6	256
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))));	33	85	181	2694	5	128
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))));	35	85	179	2697	5	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),((*,*),(*,((*,*),(*,*)))))));	32	84	177	2700	6	256
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),((*,*),((*,*),(*,(*,*)))))));	31	83	174	2706	6	128
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))));	31	83	172	2721	5	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),((*,(*,*)),((*,*),(*,*))))));	28	82	170	2724	6	256
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))));	36	86	178	2748	4	32
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))));	33	85	176	2751	5	128
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))));	32	84	173	2757	5	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))));	31	83	169	2766	5	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,*))),((*,*),((*,*),(*,*))))));	28	82	167	2769	6	256
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))));	28	82	166	2775	5	128
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))));	33	85	173	2778	4	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))));	30	84	171	2781	5	128
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))));	29	83	168	2787	5	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))));	33	85	176	2751	5	128
((*,(*,((*,*),(*,*)))),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*)))));	30	84	174	2754	6	512
((*,(*,((*,*),(*,*)))),(*,((*,((*,*),(*,*))),(*,((*,*),(*,*))))));	27	83	169	2784	6	1024
((*,(*,((*,*),(*,*)))),(*,((*,((*,*),(*,*))),((*,*),(*,(*,*))))));	26	82	166	2790	6	256
((*,(*,((*,*),(*,*)))),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*)))));	29	83	171	2760	6	256
((*,(*,((*,*),(*,*)))),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))));	28	82	167	2769	6	256
((*,(*,((*,*),(*,*)))),(*,(((*,*),(*,*)),((*,*),((*,*),(*,*))))));	25	81	165	2772	7	1024
((*,(*,((*,*),(*,*)))),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))));	25	81	164	2778	6	512
((*,(*,((*,*),(*,*)))),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*))))));	25	81	163	2796	6	256
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	47	93	209	2586	4	32
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	44	92	207	2589	5	128
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	43	91	204	2595	5	64
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	42	90	200	2604	5	64
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,((*,*),((*,*),(*,*))))))));	39	89	198	2607	6	256
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	39	89	197	2613	5	128
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	41	89	195	2616	5	64
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,((*,*),(*,((*,*),(*,*))))))));	38	88	193	2619	6	256
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,((*,*),((*,*),(*,(*,*))))))));	37	87	190	2625	6	128
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	37	87	188	2640	5	64
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,((*,(*,*)),((*,*),(*,*)))))));	34	86	186	2643	6	256
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	40	88	189	2631	5	64
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,*),(*,(*,((*,*),(*,*))))))));	37	87	187	2634	6	256
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,*),(*,((*,*),(*,(*,*))))))));	36	86	184	2640	6	128
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,*),((*,*),(*,(*,(*,*))))))));	35	85	180	2649	6	128
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,*),((*,*),((*,*),(*,*)))))));	32	84	178	2652	7	512
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*)))))));	32	84	177	2658	6	256
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	35	85	177	2676	5	64
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*)))))));	32	84	175	2679	6	256
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*)))))));	31	83	172	2685	6	128
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	32	84	173	2694	5	128
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*))))));	29	83	171	2697	6	256
((*,(*,((*,*),(*,*)))),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*))))));	26	82	169	2700	7	2048
((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	39	87	182	2649	5	64
((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,(*,(*,((*,*),(*,*))))))));	36	86	180	2652	6	256
((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,(*,((*,*),(*,(*,*))))))));	35	85	177	2658	6	128
((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,((*,*),(*,(*,(*,*))))))));	34	84	173	2667	6	128
((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,((*,*),((*,*),(*,*)))))));	31	83	171	2670	7	512
((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	31	83	170	2676	6	256
((*,(*,((*,*),(*,*)))),((*,*),((*,*),((*,*),(*,(*,(*,(*,*))))))));	33	83	168	2679	6	128
((*,(*,((*,*),(*,*)))),((*,*),((*,*),((*,*),(*,((*,*),(*,*)))))));	30	82	166	2682	7	512
((*,(*,((*,*),(*,*)))),((*,*),((*,*),((*,*),((*,*),(*,(*,*)))))));	29	81	163	2688	7	256
((*,(*,((*,*),(*,*)))),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*)))))));	29	81	161	2703	6	128
((*,(*,((*,*),(*,*)))),((*,*),((*,*),((*,(*,*)),((*,*),(*,*))))));	26	80	159	2706	7	512
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	33	83	164	2721	5	64
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*)))))));	30	82	162	2724	6	256
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*)))))));	29	81	159	2730	6	128
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*)))))));	28	80	155	2739	6	128
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,*)),((*,*),((*,*),(*,*))))));	25	79	153	2742	7	512
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*))))));	25	79	152	2748	6	256
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	29	81	155	2766	5	64
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*))))));	26	80	153	2769	6	256
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*))))));	25	79	150	2775	6	128
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*)))));	26	80	153	2769	6	256
((*,(*,((*,*),(*,*)))),((*,*),((*,((*,*),(*,*))),((*,*),(*,*)))));	23	79	151	2772	7	1024
((*,(*,((*,*),(*,*)))),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*))))));	22	78	148	2778	7	512
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*)))))))));	39	87	176	2730	4	32
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*))))))));	36	86	174	2733	5	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*))))))));	35	85	171	2739	5	64
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*))))))));	34	84	167	2748	5	64
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,((*,*),((*,*),(*,*)))))));	31	83	165	2751	6	256
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*)))))));	31	83	164	2757	5	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*))))))));	33	83	162	2760	5	64
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,((*,*),(*,((*,*),(*,*)))))));	30	82	160	2763	6	256
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,((*,*),((*,*),(*,(*,*)))))));	29	81	157	2769	6	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*)))))));	29	81	155	2784	5	64
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*))))));	26	80	153	2787	6	256
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))));	32	82	156	2775	5	64
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,*),(*,(*,((*,*),(*,*)))))));	29	81	154	2778	6	256
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,*),(*,((*,*),(*,(*,*)))))));	28	80	151	2784	6	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,*),((*,*),(*,(*,(*,*)))))));	27	79	147	2793	6	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,*),((*,*),((*,*),(*,*))))));	24	78	145	2796	7	512
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*))))));	24	78	144	2802	6	256
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))));	27	79	144	2820	5	64
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*))))));	24	78	142	2823	6	256
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*))))));	23	77	139	2829	6	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))));	24	78	140	2838	5	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*)))));	21	77	138	2841	6	256
((*,(*,((*,*),(*,*)))),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*)))));	18	76	136	2844	7	2048
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*))))))));	33	83	154	2856	4	32
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*)))))));	30	82	152	2859	5	128
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*)))))));	29	81	149	2865	5	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*)))))));	28	80	145	2874	5	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),(*,((*,*),((*,*),(*,*))))));	25	79	143	2877	6	256
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*))))));	25	79	142	2883	5	128
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))));	27	79	140	2886	5	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),((*,*),(*,((*,*),(*,*))))));	24	78	138	2889	6	256
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),((*,*),((*,*),(*,(*,*))))));	23	77	135	2895	6	128
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))));	23	77	133	2910	5	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*)))));	20	76	131	2913	6	256
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*)))))));	29	81	143	2928	4	32
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*))))));	26	80	141	2931	5	128
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*))))));	25	79	138	2937	5	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))));	24	78	134	2946	5	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*)))));	21	77	132	2949	6	256
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	21	77	131	2955	5	128
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*)))));	26	80	141	2931	5	128
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*)))));	25	79	138	2937	5	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*))));	30	82	152	2859	5	128
((*,(*,((*,*),(*,*)))),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*))));	27	81	150	2862	6	512
((*,(*,((*,*),(*,*)))),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*)))));	23	79	139	2934	6	512
((*,(*,((*,*),(*,*)))),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*)))));	22	78	136	2940	6	256
((*,(*,((*,*),(*,*)))),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*))));	26	80	147	2868	6	256
((*,(*,((*,*),(*,*)))),((*,((*,*),(*,*))),(*,((*,*),(*,(*,*))))));	22	78	136	2940	6	256
((*,(*,((*,*),(*,*)))),((*,((*,*),(*,*))),((*,*),(*,(*,(*,*))))));	21	77	132	2949	6	256
((*,(*,((*,*),(*,*)))),((*,((*,*),(*,*))),((*,*),((*,*),(*,*)))));	18	76	130	2952	7	1024
((*,(*,((*,*),(*,*)))),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,*)))));	18	76	129	2958	6	512
((*,(*,((*,*),(*,*)))),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,*)))));	21	77	133	2946	6	128
((*,(*,((*,*),(*,*)))),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,*))));	25	79	143	2877	6	256
((*,(*,((*,*),(*,*)))),((*,((*,*),((*,*),(*,*)))),((*,*),(*,*))));	22	78	141	2880	7	1024
((*,(*,((*,*),(*,*)))),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,*))));	22	78	140	2886	6	512
((*,(*,((*,*),(*,*)))),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,*)))))));	24	78	138	2889	6	256
((*,(*,((*,*),(*,*)))),(((*,*),(*,*)),((*,*),(*,((*,*),(*,*))))));	21	77	136	2892	7	1024
((*,(*,((*,*),(*,*)))),(((*,*),(*,*)),((*,*),((*,*),(*,(*,*))))));	20	76	133	2898	7	512
((*,(*,((*,*),(*,*)))),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,*))))));	20	76	131	2913	6	256
((*,(*,((*,*),(*,*)))),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,*)))));	17	75	129	2916	7	1024
((*,(*,((*,*),(*,*)))),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,*))))));	20	76	129	2955	6	128
