newick	colless	sackin	cophenetic	qi	cherries	automorphisms
(*,((*,*),((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,*))))))));	41	81	233	741	5	32
(*,((*,*),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,*))))))));	41	81	231	756	4	16
(*,((*,*),((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,*)))))));	38	80	229	759	5	64
(*,((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,*)))))))));	44	82	232	747	4	16
(*,((*,*),((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,*))))))));	41	81	230	750	5	64
(*,((*,*),((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,*))))))));	40	80	227	756	5	32
(*,((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,*))))))));	39	79	223	765	5	32
(*,((*,*),((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,*)))))));	36	78	221	768	6	128
(*,((*,*),((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*)))))));	36	78	220	774	5	64
(*,((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*))))))));	39	79	220	792	4	16
(*,((*,*),((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*)))))));	36	78	218	795	5	64
(*,((*,*),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*)))))));	35	77	215	801	5	32
(*,((*,*),((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*)))))));	36	78	216	810	4	32
(*,((*,*),((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*))))));	33	77	214	813	5	64
(*,((*,*),((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*))))));	30	76	212	816	6	512
(*,((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,*)))))))));	46	84	234	828	3	8
(*,((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,*))))))));	43	83	232	831	4	32
(*,((*,*),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,*))))))));	42	82	229	837	4	16
(*,((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,*))))))));	41	81	225	846	4	16
(*,((*,*),((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,*)))))));	38	80	223	849	5	64
(*,((*,*),((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,*)))))));	38	80	222	855	4	32
(*,((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*))))))));	40	80	220	858	4	16
(*,((*,*),((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*)))))));	37	79	218	861	5	64
(*,((*,*),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*)))))));	36	78	215	867	5	32
(*,((*,*),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*)))))));	36	78	213	882	4	16
(*,((*,*),((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*))))));	33	77	211	885	5	64
(*,((*,*),((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,*))))))));	43	83	228	873	3	16
(*,((*,*),((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,*)))))));	40	82	226	876	4	32
(*,((*,*),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,*)))))));	39	81	223	882	4	16
(*,((*,*),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,*)))))));	38	80	219	891	4	16
(*,((*,*),((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*))))));	35	79	217	894	5	64
(*,((*,*),((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*))))));	35	79	216	900	4	32
(*,((*,*),((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,*))))));	43	83	232	831	4	32
(*,((*,*),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,*))))));	42	82	229	837	4	16
(*,((*,*),((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,*)))));	48	86	250	705	4	32
(*,((*,*),((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,*)))));	45	85	248	708	5	128
(*,((*,*),((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,*))))));	40	82	230	834	5	128
(*,((*,*),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,*))))));	39	81	227	840	5	64
(*,((*,*),((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,*)))));	44	84	245	714	5	64
(*,((*,*),((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,*)))))));	37	81	224	879	5	256
(*,((*,*),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,*)))))));	36	80	221	885	5	64
(*,((*,*),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,*)))))));	35	79	217	894	5	64
(*,((*,*),((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,*))))));	32	78	215	897	6	256
(*,((*,*),((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*))))));	32	78	214	903	5	128
(*,((*,*),((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,*))))));	39	81	227	840	5	64
(*,((*,*),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,*))))));	38	80	224	846	5	32
(*,((*,*),((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,*)))));	43	83	241	723	5	64
(*,((*,*),((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,*)))));	40	82	239	726	6	256
(*,((*,*),((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,*)))));	40	82	238	732	5	128
(*,((*,*),((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,*))))))));	38	80	223	849	5	64
(*,((*,*),((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,*)))))));	35	79	221	852	6	256
(*,((*,*),((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,*)))))));	35	79	220	858	5	128
(*,((*,*),((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,*))))))));	37	79	218	861	5	64
(*,((*,*),((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,*)))))));	34	78	216	864	6	256
(*,((*,*),((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,*)))))));	33	77	213	870	6	128
(*,((*,*),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*)))))));	33	77	211	885	5	64
(*,((*,*),((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,*))))));	30	76	209	888	6	256
(*,((*,*),((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,*)))))));	35	79	218	891	5	64
(*,((*,*),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,*)))))));	34	78	214	900	5	32
(*,((*,*),((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,*))))));	31	77	212	903	6	128
(*,((*,*),((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,*))))));	31	77	211	909	5	64
(*,((*,*),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,*))))));	37	79	220	855	5	32
(*,((*,*),((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,*)))));	42	82	236	735	5	64
(*,((*,*),((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,*)))));	39	81	234	738	6	256
(*,((*,*),((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,*))))));	34	78	218	858	6	128
(*,((*,*),((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,*)))));	38	80	231	744	6	128
(*,((*,*),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,*))))));	34	78	217	864	5	64
(*,((*,*),((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,*)))));	38	80	229	759	5	64
(*,((*,*),((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,*)))));	35	79	227	762	6	256
(*,((*,*),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,*)))))))));	41	81	230	750	5	64
(*,((*,*),(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,*))))))));	38	80	228	753	6	256
(*,((*,*),(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,*))))))));	37	79	225	759	6	128
(*,((*,*),(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,*))))))));	36	78	221	768	6	128
(*,((*,*),(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,*)))))));	33	77	219	771	7	512
(*,((*,*),(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,*)))))));	33	77	218	777	6	256
(*,((*,*),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,*))))))));	36	78	218	795	5	64
(*,((*,*),(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,*)))))));	33	77	216	798	6	256
(*,((*,*),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,*)))))));	32	76	213	804	6	128
(*,((*,*),(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,*)))))));	33	77	214	813	5	128
(*,((*,*),(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,*))))));	30	76	212	816	6	256
(*,((*,*),(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,*))))));	27	75	210	819	7	2048
(*,((*,*),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,*))))))));	36	78	215	867	5	32
(*,((*,*),(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,*)))))));	33	77	213	870	6	128
(*,((*,*),(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,*)))))));	32	76	210	876	6	64
(*,((*,*),(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,*)))))));	32	76	208	891	5	32
(*,((*,*),(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,*))))));	29	75	206	894	6	128
(*,((*,*),(((*,*),(*,(*,(*,*)))),((*,*),(*,(*,(*,*)))))));	33	77	210	909	5	64
(*,((*,*),(((*,*),(*,(*,(*,*)))),((*,*),((*,*),(*,*))))));	30	76	208	912	6	128
(*,((*,*),(((*,*),(*,(*,(*,*)))),((*,(*,*)),(*,(*,*))))));	30	76	207	918	5	64
(*,((*,*),(((*,*),((*,*),(*,*))),((*,*),((*,*),(*,*))))));	27	75	206	915	7	1024
(*,((*,*),(((*,*),((*,*),(*,*))),((*,(*,*)),(*,(*,*))))));	27	75	205	921	6	256
(*,((*,*),(((*,(*,*)),(*,(*,*))),((*,(*,*)),(*,(*,*))))));	27	75	204	927	5	256
(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	67	99	315	495	2	4
(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	64	98	313	498	3	16
(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	63	97	310	504	3	8
(*,((*,(*,*)),(*,(*,(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	62	96	306	513	3	8
(*,((*,(*,*)),(*,(*,(*,(*,(*,((*,*),((*,*),(*,*))))))))));	59	95	304	516	4	32
(*,((*,(*,*)),(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	59	95	303	522	3	16
(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	61	95	301	525	3	8
(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,((*,*),(*,*))))))))));	58	94	299	528	4	32
(*,((*,(*,*)),(*,(*,(*,(*,((*,*),((*,*),(*,(*,*))))))))));	57	93	296	534	4	16
(*,((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	57	93	294	549	3	8
(*,((*,(*,*)),(*,(*,(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	54	92	292	552	4	32
(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	60	94	295	540	3	8
(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,((*,*),(*,*))))))))));	57	93	293	543	4	32
(*,((*,(*,*)),(*,(*,(*,((*,*),(*,((*,*),(*,(*,*))))))))));	56	92	290	549	4	16
(*,((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,(*,(*,*))))))))));	55	91	286	558	4	16
(*,((*,(*,*)),(*,(*,(*,((*,*),((*,*),((*,*),(*,*)))))))));	52	90	284	561	5	64
(*,((*,(*,*)),(*,(*,(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	52	90	283	567	4	32
(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	55	91	283	585	3	8
(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	52	90	281	588	4	32
(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	51	89	278	594	4	16
(*,((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,*)))))))));	52	90	279	603	3	16
(*,((*,(*,*)),(*,(*,(*,((*,(*,(*,*))),((*,*),(*,*))))))));	49	89	277	606	4	32
(*,((*,(*,*)),(*,(*,(*,(((*,*),(*,*)),((*,*),(*,*))))))));	46	88	275	609	5	256
(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,(*,(*,*)))))))))));	59	93	288	558	3	8
(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,((*,*),(*,*))))))))));	56	92	286	561	4	32
(*,((*,(*,*)),(*,(*,((*,*),(*,(*,((*,*),(*,(*,*))))))))));	55	91	283	567	4	16
(*,((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,(*,(*,*))))))))));	54	90	279	576	4	16
(*,((*,(*,*)),(*,(*,((*,*),(*,((*,*),((*,*),(*,*)))))))));	51	89	277	579	5	64
(*,((*,(*,*)),(*,(*,((*,*),(*,((*,(*,*)),(*,(*,*)))))))));	51	89	276	585	4	32
(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,(*,(*,*))))))))));	53	89	274	588	4	16
(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,((*,*),(*,*)))))))));	50	88	272	591	5	64
(*,((*,(*,*)),(*,(*,((*,*),((*,*),((*,*),(*,(*,*)))))))));	49	87	269	597	5	32
(*,((*,(*,*)),(*,(*,((*,*),((*,(*,*)),(*,(*,(*,*)))))))));	49	87	267	612	4	16
(*,((*,(*,*)),(*,(*,((*,*),((*,(*,*)),((*,*),(*,*))))))));	46	86	265	615	5	64
(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,*))))))))));	53	89	270	630	3	8
(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,((*,*),(*,*)))))))));	50	88	268	633	4	32
(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,((*,*),(*,(*,*)))))))));	49	87	265	639	4	16
(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,(*,(*,*)))))))));	48	86	261	648	4	16
(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,*),((*,*),(*,*))))))));	45	85	259	651	5	64
(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,*))))))));	45	85	258	657	4	32
(*,((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))))));	49	87	261	675	3	8
(*,((*,(*,*)),(*,(*,((*,(*,(*,*))),(*,((*,*),(*,*))))))));	46	86	259	678	4	32
(*,((*,(*,*)),(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*))))))));	45	85	256	684	4	16
(*,((*,(*,*)),(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*)))))));	46	86	259	678	4	32
(*,((*,(*,*)),(*,(*,((*,((*,*),(*,*))),((*,*),(*,*)))))));	43	85	257	681	5	128
(*,((*,(*,*)),(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*))))))));	42	84	254	687	5	64
(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,(*,(*,*)))))))))));	58	92	280	579	3	8
(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,((*,*),(*,*))))))))));	55	91	278	582	4	32
(*,((*,(*,*)),(*,((*,*),(*,(*,(*,((*,*),(*,(*,*))))))))));	54	90	275	588	4	16
(*,((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,(*,(*,*))))))))));	53	89	271	597	4	16
(*,((*,(*,*)),(*,((*,*),(*,(*,((*,*),((*,*),(*,*)))))))));	50	88	269	600	5	64
(*,((*,(*,*)),(*,((*,*),(*,(*,((*,(*,*)),(*,(*,*)))))))));	50	88	268	606	4	32
(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,(*,(*,*))))))))));	52	88	266	609	4	16
(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,((*,*),(*,*)))))))));	49	87	264	612	5	64
(*,((*,(*,*)),(*,((*,*),(*,((*,*),((*,*),(*,(*,*)))))))));	48	86	261	618	5	32
(*,((*,(*,*)),(*,((*,*),(*,((*,(*,*)),(*,(*,(*,*)))))))));	48	86	259	633	4	16
(*,((*,(*,*)),(*,((*,*),(*,((*,(*,*)),((*,*),(*,*))))))));	45	85	257	636	5	64
(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,(*,(*,*))))))))));	51	87	260	624	4	16
(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,((*,*),(*,*)))))))));	48	86	258	627	5	64
(*,((*,(*,*)),(*,((*,*),((*,*),(*,((*,*),(*,(*,*)))))))));	47	85	255	633	5	32
(*,((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,(*,(*,*)))))))));	46	84	251	642	5	32
(*,((*,(*,*)),(*,((*,*),((*,*),((*,*),((*,*),(*,*))))))));	43	83	249	645	6	128
(*,((*,(*,*)),(*,((*,*),((*,*),((*,(*,*)),(*,(*,*))))))));	43	83	248	651	5	64
(*,((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,(*,(*,*)))))))));	46	84	248	669	4	16
(*,((*,(*,*)),(*,((*,*),((*,(*,*)),(*,((*,*),(*,*))))))));	43	83	246	672	5	64
(*,((*,(*,*)),(*,((*,*),((*,(*,*)),((*,*),(*,(*,*))))))));	42	82	243	678	5	32
(*,((*,(*,*)),(*,((*,*),((*,(*,(*,*))),(*,(*,(*,*))))))));	43	83	244	687	4	32
(*,((*,(*,*)),(*,((*,*),((*,(*,(*,*))),((*,*),(*,*)))))));	40	82	242	690	5	64
(*,((*,(*,*)),(*,((*,*),(((*,*),(*,*)),((*,*),(*,*)))))));	37	81	240	693	6	512
(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*))))))))));	51	87	255	684	3	8
(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,((*,*),(*,*)))))))));	48	86	253	687	4	32
(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,((*,*),(*,(*,*)))))))));	47	85	250	693	4	16
(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,(*,(*,*)))))))));	46	84	246	702	4	16
(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,*),((*,*),(*,*))))))));	43	83	244	705	5	64
(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*))))))));	43	83	243	711	4	32
(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,(*,(*,*)))))))));	45	83	241	714	4	16
(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,((*,*),(*,*))))))));	42	82	239	717	5	64
(*,((*,(*,*)),(*,((*,(*,*)),((*,*),((*,*),(*,(*,*))))))));	41	81	236	723	5	32
(*,((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*))))))));	41	81	234	738	4	16
(*,((*,(*,*)),(*,((*,(*,*)),((*,(*,*)),((*,*),(*,*)))))));	38	80	232	741	5	64
(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*)))))))));	46	84	240	765	3	8
(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,((*,*),(*,*))))))));	43	83	238	768	4	32
(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,((*,*),(*,(*,*))))))));	42	82	235	774	4	16
(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*))))))));	41	81	231	783	4	16
(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,*),((*,*),(*,*)))))));	38	80	229	786	5	64
(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*)))))));	38	80	228	792	4	32
(*,((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*))))))));	43	83	235	795	3	16
(*,((*,(*,*)),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*)))))));	40	82	233	798	4	32
(*,((*,(*,*)),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*)))))));	39	81	230	804	4	16
(*,((*,(*,*)),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*))))));	43	83	238	768	4	32
(*,((*,(*,*)),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*))))));	40	82	236	771	5	128
(*,((*,(*,*)),(*,((*,((*,*),(*,*))),(*,((*,*),(*,*)))))));	37	81	231	801	5	256
(*,((*,(*,*)),(*,((*,((*,*),(*,*))),((*,*),(*,(*,*)))))));	36	80	228	807	5	64
(*,((*,(*,*)),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*))))));	39	81	233	777	5	64
(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*))))))));	38	80	229	786	5	64
(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,*),((*,*),(*,*)))))));	35	79	227	789	6	256
(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*)))))));	35	79	226	795	5	128
(*,((*,(*,*)),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*)))))));	35	79	225	813	5	64
(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))));	57	91	271	603	3	8
(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,((*,*),(*,*))))))))));	54	90	269	606	4	32
(*,((*,(*,*)),((*,*),(*,(*,(*,(*,((*,*),(*,(*,*))))))))));	53	89	266	612	4	16
(*,((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,(*,(*,*))))))))));	52	88	262	621	4	16
(*,((*,(*,*)),((*,*),(*,(*,(*,((*,*),((*,*),(*,*)))))))));	49	87	260	624	5	64
(*,((*,(*,*)),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*)))))))));	49	87	259	630	4	32
(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,(*,(*,*))))))))));	51	87	257	633	4	16
(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,((*,*),(*,*)))))))));	48	86	255	636	5	64
(*,((*,(*,*)),((*,*),(*,(*,((*,*),((*,*),(*,(*,*)))))))));	47	85	252	642	5	32
(*,((*,(*,*)),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*)))))))));	47	85	250	657	4	16
(*,((*,(*,*)),((*,*),(*,(*,((*,(*,*)),((*,*),(*,*))))))));	44	84	248	660	5	64
(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	50	86	251	648	4	16
(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,((*,*),(*,*)))))))));	47	85	249	651	5	64
(*,((*,(*,*)),((*,*),(*,((*,*),(*,((*,*),(*,(*,*)))))))));	46	84	246	657	5	32
(*,((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,(*,(*,*)))))))));	45	83	242	666	5	32
(*,((*,(*,*)),((*,*),(*,((*,*),((*,*),((*,*),(*,*))))))));	42	82	240	669	6	128
(*,((*,(*,*)),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*))))))));	42	82	239	675	5	64
(*,((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	45	83	239	693	4	16
(*,((*,(*,*)),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*))))))));	42	82	237	696	5	64
(*,((*,(*,*)),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*))))))));	41	81	234	702	5	32
(*,((*,(*,*)),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	42	82	235	711	4	32
(*,((*,(*,*)),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*)))))));	39	81	233	714	5	64
(*,((*,(*,*)),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*)))))));	36	80	231	717	6	512
(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	49	85	244	666	4	16
(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,((*,*),(*,*)))))))));	46	84	242	669	5	64
(*,((*,(*,*)),((*,*),((*,*),(*,(*,((*,*),(*,(*,*)))))))));	45	83	239	675	5	32
(*,((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,(*,(*,*)))))))));	44	82	235	684	5	32
(*,((*,(*,*)),((*,*),((*,*),(*,((*,*),((*,*),(*,*))))))));	41	81	233	687	6	128
(*,((*,(*,*)),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*))))))));	41	81	232	693	5	64
(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,(*,(*,*)))))))));	43	81	230	696	5	32
(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,((*,*),(*,*))))))));	40	80	228	699	6	128
(*,((*,(*,*)),((*,*),((*,*),((*,*),((*,*),(*,(*,*))))))));	39	79	225	705	6	64
(*,((*,(*,*)),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*))))))));	39	79	223	720	5	32
(*,((*,(*,*)),((*,*),((*,*),((*,(*,*)),((*,*),(*,*)))))));	36	78	221	723	6	128
(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	43	81	226	738	4	16
(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*))))))));	40	80	224	741	5	64
(*,((*,(*,*)),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*))))))));	39	79	221	747	5	32
(*,((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*))))))));	38	78	217	756	5	32
(*,((*,(*,*)),((*,*),((*,(*,*)),((*,*),((*,*),(*,*)))))));	35	77	215	759	6	128
(*,((*,(*,*)),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	35	77	214	765	5	64
(*,((*,(*,*)),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	39	79	217	783	4	16
(*,((*,(*,*)),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*)))))));	36	78	215	786	5	64
(*,((*,(*,*)),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*)))))));	35	77	212	792	5	32
(*,((*,(*,*)),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*))))));	36	78	215	786	5	64
(*,((*,(*,*)),((*,*),((*,((*,*),(*,*))),((*,*),(*,*))))));	33	77	213	789	6	256
(*,((*,(*,*)),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*)))))));	32	76	210	795	6	128
(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*))))))))));	49	85	238	747	3	8
(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*)))))))));	46	84	236	750	4	32
